marketplace	customer_id	review_id	product_id	product_parent	product_title	product_category	star_rating	helpful_votes	total_votes	vine	verified_purchase	review_headline	review_body	review_date
US	11673838	R2WBHGZD2EUXXC	B0017UBJBG	790812716	PhotoPlus X2 Digital Studio	Software	5	1	1	N	Y	Big bang for little Bucks	This is a very user friendly photo editing software.  Provides professional looking results with little effort.  It is excellent for beginners as well a more experienced.	2009-08-16
US	22703250	R2CACI5MCR3Z5R	B00004TLO0	930629781	JumpStart 3rd Grade	Software	4	3	3	N	N	A Good Game Overall	I have to say, I think that this was a good game, but the one flaw was that after the game storyline finished, it was boring to play.  Nevertheless, I liked the game, although probably only American third-graders will know all the answers. I played this game when I was seven or eight and I hadn't learnt much history or geography, or science. I still think the game is good.  I find many people disappointed in the game because of Polly, the antagonist. I actually didn't care about what she said, and neither should any other player. In fact, I'm considered not very tolerant, and yet if Polly said anything, I'd just think my own retort back to her.  This is a good product to buy, and I don't think you'll regret buying it, if you're a bored teenager that wants something or a kid that does this as extra-credit work, and although Polly might try to kill your confidence, the good characters will help build it up again.	2010-02-13
US	32366934	R2XQA2QIUMF4MY	B002KO0NGU	404984594	Microsoft Office for Mac 2008 Business Edition [Old Version]	Software	1	1	1	N	N	POS	I made the mistake of buying this thinking I had no other option. Then a few months after I bought it, MS came out with the much needed and long awaited 2011 version. BUT - they don't offer an upgrade unless you JUST purchased 2008.  The 2008 version is horrible!!!!!!  It crashes constantly, causes LONG waits for most functions and of course if you want any support at all, well just fork over another $90 or so to ask a question.   I searched for answers and some very smart folks directed me to OPEN OFFICE and NEO OFFICE. Both are free, work much better than Microsoft's products, and never crash.   I decided to test them out before shelling out a few hundred dollars again for Microsoft's 2011 version. I rely very heavily on spreadsheets and charts for scientific reports to regulatory agencies.  I'm now using OpenOffice exclusively and I LOVE IT!!!!!!!!    I removed all the MS software from my Mac. Whew! What a GREAT feeling.   :D   I'm SO HAPPY!!!!!  Go to openoffice.org or neooffice.org for info and downloads.	2010-11-08
US	13413153	R2O3H8OKX6GAGU	B0043SK9QU	826885091	Autodesk Sketchbook Pro 2011	Software	5	2	3	N	Y	Simple & Straitforward	I'm no pro, so it suits me for a good place to start at. I was able to use it immediately once it was installed, and it's very intuitive. Have yet to master the layers, but seems like a very good tool from what I've seen.	2011-04-18
US	51667900	R38WBX1R7K6RZ3	B002JB3BC2	476716635	Anti-Virus & Anti-Spyware 1PC-2Yr	Software	5	3	3	N	Y	Great product	I've been using this software for less than 1 month and love it.  Programs open up much, much faster.  Email downloads faster.  Updates are invisible.  Even the computer boots up faster.  I am very, very pleased.    Previously, I used McAfee and before that Norton's.  McAfee was a huge resource hog .. updates really slowed down other operations running during the download, programs took a long time to open, the computer took at least twice as long to boot up .. the list goes on.  McAfee's customer service was horrible . . they provided bad information . . as if they had never even used the software.  I am sooo glad I switched.  I wouldn't go back to either Norton's or McAfee.	2010-03-30
US	21721637	RYIV9QFJBLY0N	B003SEVL8U	386618608	Webroot AntiVirus with Spy Sweeper 3-User [Old Version]	Software	4	0	0	N	Y	Webroot AntiVirus SpySweeper	Good product for the price.It was easy to install and did not create any system problems.Found spyware that my other antispyware left behind.	2011-03-11
US	50266703	RZ2OO0TX8L53F	B000X86ZAS	627099204	Microsoft Office 2008 for Mac Home & Student Edition [Old Version]	Software	5	0	1	N	N	Microsoft Office for Apple	Really enjoying MS office for apple.  Me and my husband have both always had a pc up until recently and were not used to the office tools apple had to offer.  Now things are going much smoother.  Really enjoying the software.	2010-09-27
US	46213443	R19S8EJZ2MFYWZ	0615179088	334360772	Human Japanese	Software	5	7	7	N	N	Excellent!	"My situation: Both my 8 y.o. son and I are learning Japanese together.  I have taken one year of Japanese in college, my husband speaks some, and we have access to native speakers.  That said, mostly I am a beginner needing a simple, clear, and accurate text that we can use for self-study.    We are using the i-pod touch application of Human Japanese (which is very handy to carry around in your pocket and use to practice pronunciation and what-not where ever you happen to be.)    Reasons this software stands out:       -I LOVE that I can instantly hear the pronunciation of any Japanese words or sentences simply by touching them.  Japanese writing is introduced immediately, so this is very helpful in building your reading skills and     pronunciation at the same time, which is the only effective way to do it.  This is a HUGE improvement over my college text books, where one has to pop in separate audio C.D.'s to hear the lesson's vocabulary.  With Human Japanese you see it and hear it together all at the same time, and it's easy to access.       -I love that the hiragana and katakana are animated, so you can see how it is drawn simply by touching it.       - The explanations and layout are easy and enjoyable to read.  My son enjoys reading the lessons to me in the car, and is not intimidated or confused by it.   It's clear this is someone who knows from experience what would be useful to an English speaker learning Japanese (and is no doubt creating the text he WISHED he had when learning.)    My son and I have been taking a very leisurely pace and are on chapter 10 after about 5 months.  This is mostly due to wanting to get the kana down solidly, and having the limitations of an 8 y.o. attention span.  We aren't doing tons of talking yet, but the delay is worth having a comfortable reading relationship with the kana.  I have skimmed ahead and the other chapters seem well done.      I do find it helpful to do some supplementing:     We could not remember all the hiragana and katakana characters so easily, so we made our own charts, and would quiz ourselves by drawing the characters in the air, until we could do them from memory.  I highly suggest printing out two blank 10 by 5 box grids (plus one drawn in for \\""n\\"") and making a hiragana and katakana chart for yourself.  You can easily print out a chart from the web for reference, but making your own really helps the memory.  We have used practice print outs from a Japanese website for kids, that are fabulous, with cute pictures for the characters that teach you simple words at the same time.  They have corresponding Hiragana and Katakana charts.  The site is kids dot nifty dot com fowardslash study forwardslash index dot htm   The chart with the yellow background is the hiragana, the mint-green is the katakana, and the pictures with the pink ice cream and candy are the worksheets.     This, however, is only to supplement: Human Japanese will teach you what need to know about the characters...this just gives extra practice to those who need to write it themselves, and see it all in a chart in one spot.    For the numbers chapter I found myself wanting to know what the Kanji for the numbers are, and looking that up on the web.  I wish it had been included in the lesson, even if we weren't technically covering Kanji yet.  Same thing for the days of the week.  I found helpful info. fairly easily online for this [...], and also a more useful way of understanding the number units \\""man\\"" (10,000) and \\""oku\\"" (100,000,000) by showing them grouped by 4 places instead of three (shift that comma over so you get 1,0000 and 1,0000,0000.)  This is a small thing, but very useful for understanding what is going on with the numbers, and I'm surprised it wasn't presented that way.      Despite me wanting to supplement here and there, this is a great program to use as the backbone of your beginning study.    Ultimately, this software is a very pleasant and solid way to start...and is preferable to programs faaar more expensive."	2011-05-12
US	11236531	R1ZMJCNFGWD1I9	B00005NTG8	884547127	Alohabob PC Relocator 3.0	Software	2	0	0	N	Y	XP has a Files and Settings Transfer Wizard, M$ bought Alohabob	Windows XP has a Files and Settings Transfer Wizard now. I found this out, after purchasing  AlohaBob PC Relocator version 3. Microsoft bought Alohabob in 2005, probably to use the  technology in their Wizard that is included with SP2.    I read about this, better late than never, while I was looking to get AlohaBob PC Relocator  version 6, because the version 3 that I bought here and tried to use, was not getting along  well with my XP systems. Thank you, Michael J. Golpe, for writing about the Files and Settings  Transfer Wizard, in your Amazon review of, AlohaBob PC Relocator 2005 [Old Version].    I spent yesterday and today, searching for a Serial cable to connect my computers, because  The Wizard did not see, or care to look for, the Parallel cable that came with the AlohaBob  PC Relocator version 3. After about 10 hours or so of Internet research using Google, I learned  exactly what serial cable is wanted by the lazy Wizard. M$ suggests that we use a Null Modem  cable with specific pin crossovers.  Pin Outs: 1+6 <-> 4, 2 <-> 3, 3 <-> 2, 4 <-> 1+6, 5 <-> 5, 7 <-> 8, 8 <-> 7, G <-> G    Eventually, I found the exact cable M$ called for, but it was only a 6' cable, and at a $10  minimum order place. I found a few more, then this one here at Amazon, in the 10' length I  wanted, and at the best delivered price.  [[ASIN:B0017H8TNA Serial Null Modem DB9 Female to Female Molded 10 ft (Crossover)]]  Molded 10 ft (Crossover)  Price:  $2.72 Ships from and sold by SFCABLE.	2009-09-13
US	43893838	R35MZ5KGO72L71	B003YJ78JA	770074818	Quicken Home & Business 2011	Software	1	9	9	N	N	Still not as good as an old copy of Microsoft Money	"The upgrade ad said that it would keep track of all expenses, give a bottom line, a forecast for the month(s) ahead. No way. None of that is there. I don't see anything new from the previous version. If I know that I have to pay $2700 this month for car repair (an unusual expense), and I enter it into the Planning section, the program does not recognize it and say \\""Hey, you don't have enough.\\"" It only pays attention to monthly payments. It won't tell you about payments that are coming up next month, 6 months, etc. I could do a better job budgeting with a paper and pen. Not sure why they made this program. I will not upgrade again. Too bad Microsoft Money no longer exists."	2011-01-12
US	47170814	RVX59EGM5CM99	B001AMHWP8	84765495	Mac OS X version 10.6.3 Snow Leopard (Mac computer with an Intel processor required)	Software	4	1	1	N	Y	Great guts upgrade.  Though, a few changed features I miss.	I think Snow Leopard was a great upgrade.  The installation was seamless on my iMac.  I did a backup, but had no need for it.  Start up and shutdown times are soooo much faster.  Apps open a lot quicker.  Time machine backups are more reliable and now work everytime (I was having a lot of problems before).    I'm sad there's still no support for 64-bit Windows installs via Bootcamp.  I've installed Windows 7 RC 64-nit and can't get any drivers to work, even after the Bootcamp 3.0 upgrade.  Maybe in the future.  Also, when you zoom in on the screen, you used to be able to still move the screen around with you mouse.  Now it can't move at all after zoom in, so you have to zoom out and zoom back in to a different location on the screen to move around.  Not that big a deal, but still a pain since I use it a lot.	2009-10-01
US	35358758	RN8QQ1U1TWRA	B0014A6F04	966444837	JumpStart Advanced Premium 1st Grade [Old Version]	Software	1	1	1	N	N	Marketing hype and little learning	I bought this software for my son to enhance his reading skills.  Unfortunately, the software decides for you when you will do reading and when you will do math or any other activity!  The software appears to have been designed primarily for the purpose of hooking you into their online service: 1. You cannot even install the software you just bought (actually a license for the use of) without 'registering' online with your name, date of birth, email and a password and also registering your child.  2. You cannot run the software without being bothered every five minutes about their online services  3. The software does not let your child work on either math or reading at his choice: He / she is forced to start and complete math before he is even allowed into the reading part, while in the interim you have to go online under the guise of tracking your child's progress.  This progress tracking could just as easily have been implemented in the software right on your computer, but then that would not allow them the opportunity to hook you into more of their online services.  In addition, the material presented is 90% entertainment and very very light on learning.  It's pretty amazing that the incredible power of today's computers would be so brazenly wasted for the purpose of sales and marketing by this company rather than real education.  I only hope they have the decency not to sell the information they collected from me to others.	2010-03-04
US	17984744	RNZ3Z2DP3X4YI	B001A3AFPG	398120433	Samplitude Music Studio 14	Software	3	0	0	N	Y	Magix	"A couple of weeks ago I bought a software program called \\""Music Maker 17\\"" from a retail store (OfficeMax). The program listed the OS for MicroSoft XP_Vista_7. It also made claims of \\""how easy it is to record your own music\\"". After finally deciding that this program wasn't of any use to me for recording a \\""live Midi\\"" performance. I investigated a second program by Magix called Music Studio 14. No I didn't read the \\""fine print\\"" close enough to notice that Microsoft 7 wasn't on this DVD. I couldn't get my pc to load this program because my OS (Windows 7) wasn't recognized as a valid OS for this program. So far I have blown better than $100 on two pieces of software that I can't use. After a couple of weeks of trying to get this software loaded and yes I was finally able to load it using Window 7's compatibility to Vista feature. The English Manual that came with it seems to be terribly brief but I am finally figuring out some of the features. You online website(s) are particularly helpful since it is mainly Q&As from other users (also trying to figure it out too). I will stick with Music Studio 14 for awhile, but I don't ever plan to buy anymore Magix software because of the lack of user support they offer. I've read similar complaints in other reviews. Buyer beware is my best advice. Amazon, I have no problems with your service."	2011-05-20
US	50814329	RK4I3GLQIJ8P5	B000XMLA1I	945272953	Adobe Font Folio 11 (5-User License)	Software	5	2	2	N	N	The Ultimate Resource for Type!	This is a cornerstone of Western Civilization, the end result of 500+ years of type design, the product that all the knockoffs imitate. Cross-platform, good for five separate installs, 2300 classic fonts, 100's of typefaces in numerous styles and weights. If you are involved in any design field, you should have already invested in this library!    A complete list of fonts included is available here (as a 47-page PDF!):    [...]	2011-02-19
US	27483448	R1OJCL0DOF4DEX	B0005MYI4W	472189783	Storybook Weaver Deluxe	Software	4	1	2	N	Y	Writing in ESOL Classrooms	Easy to use. Appropriate for younger children, children at lower cognitive stages in middle school and language learners.	2010-01-30
US	51824700	R26Y6BKU0UKFO6	B002DHGM50	298517790	Microsoft Windows 7 Professional Upgrade [Old Version]	Software	5	1	2	N	Y	upgrade from XP Pro 64bit to Windoes 7 Pro 64bit.	Downloaded the instructions from the Microsoft website. Followed the directions. To my surprise, the upgrade worked as advertised. No upgrade issues. I'm still evaluating Win 7 but so far I have no negatives. It seems stable and boots much faster than XP. The Library feature is a great idea. Navigating is easier.	2010-08-02
US	45473235	R1SSAZBB7AZ45B	B0009DTDIS	889861454	Personal Record Keeper	Software	2	5	5	N	Y	Misleading description	To say this product is compatible with XP & Vista, while not providing a publication date, is very misleading. I assumed it was a product created (or updated) to be compatible with these fairly recent operating systems. However, the software turned out to be from 1998. The instructions contain references to floppy discs.   It provides the basic function as described - a place to enter all your personal information. But it is very basic, and very plain - nowhere near the graphical standard of more recent software.   A publication date and a screen shot of the product should have been provided.	2011-02-24
US	24416181	R7IHK1IJ51JWY	B002IJA1DM	232563708	Adobe Premiere Elements 8 [OLD VERSION]	Software	1	1	1	N	N	Run Away and don't look back.	I can't even begin to tell you how awful this software is.  I spent days trying to get it to work out of the box.  The organizer continuously used 80% or more of the memory and CPU time and still never finished indexing the photos and videos on the computer after running overnight a couple of times.  I finally had to search on the internet how to disable the indexing to get use of my computer back.  Premiere itself never ran.  Not even once.  It crashed every time I tried to open it.  No update I tried on Adobe's site worked and I spent days looking for solutions.  Their best guess was that you had to disable functions on your video card, and I did not even have one of the listed problem cards.<br />  I always thought Adobe made a decent product and stood behind it, I guess I learned an $80 lesson.<br /><br />Always check a bunch of reviews before buying new software to avoid nightmares like this.	2010-12-22
US	45757643	RIG5V95BUEP7Y	B000WCQCE4	595276903	Corel Painter Essentials 4 (Win/Mac)	Software	1	6	8	N	Y	Buyer be aware	According to Corel Web site and Amazon Web site,  Corel Painter Essentials 4 includes two tabs: Photo Painting and Drawing and Painting. However, the software I received is an OEM version which doesn't include the Drawing and Painting tab. I already own an OEM version of this software, which is a bonus software from the Corel Paint Shop Pro Photo X2 Ultimate. I like it. So, I purchased this software.  I am going to return the software today. A good thing for Amazon is that they e-mailed me a shipping label. So, I don't need to pay the shipping cost to return it.	2009-08-28
US	16934298	RXKTYTKZJPWOK	B000B7TBNE	402653950	MasterCook Deluxe 9.0 [Old Version]	Software	4	0	0	N	Y	As good as previous versions of MasterCook	I have used MasterCook for years and have several hundred of my own recipe's added.  Rarely do I use it for the included cook books but instead use it for my recipes.  Several months ago MasterCook 6 suddently would no longer load on my XP computer.  Now that MasterCook is no longer part of Sierra there wasn't much help available.  As a last ditch effort I bought MasterCook 9 to see if I could salvage all of my work.  With a little bit of fiddling around I was able to import all of my recipe's from MC6 to MC9.    Chef Paolo	2009-11-16
US	39082450	R3V65ASL4W76Z9	B000Q6ZK3K	388679672	Microsoft Works 9.0	Software	4	2	2	N	Y	MS Works review	Even though it is not compatible with MS Office it stands by itself as an excellent word processor.  There is a calendar in the set and it has been easy to use and very helpful.  Purchased through Amazon, the price was great and the service was even better.	2011-07-26
US	33374898	R3DPM40XZYLGMD	B003YJ5DKG	470091820	Quicken Deluxe 2011 - [Old Version]	Software	1	11	12	N	N	Beware 3-year expiration or critical features!	"VERY DISAPPOINTED.  (1) Forced upgrade every three years, (2) Loss of capability since financial institutions don't have to upgrade with you, (3) Extremely intrusive ads in a PAID program!!, (4) Rampant user disdain ignored. I thought Intuit would eventually listen to their customers.  I now seriously things will ever get bertter.<br /><br />After being forced to upgrade or lose all on-line features, I discovered Intuit does not require financial institutions to upgrade their systems along with Quicken users. I paid the ransom, but still lost capability with some banks.  I wasn't even able to retain the same \\""Home\\"" screen layout I had in the 2008 version because of the EXTREMELY limited options for window size and customization.  This capability is years behind the industry standard.  If not for the 15+ years of data I have in Quicken and lack of a peer competitor right now, I would definitely take my business to someone who cares.  I'll probably \\""unplug\\"" and return to manual updates so I don't get screwed again.  I was MUCH happier with Quicken 2001.  Why do we continue to go backwards?<br /><br />Intuit has a nasty habit or removing features in order to force users to upgrade.  \\""When you purchase a Quicken product, the ability to use online services like downloading your transactions and balances, online bill pay, and live support are only available for the current version and the two prior year versions.\\""  This is an unusually short period.  I'm very familiar with software \\""sunsetting\\"" practices, but no other company that I'm aware of repeatedly REMOVES FEATURES that were part of the original purchase. When I complained, they told me thay had already been sued and won.  They even sent me a copy of the judgment!<br />Quicken Discontinuation Policies URL: [...]<br /><br />Advertisements in Quicken (and Turbotax) block your progress until you acknowledge them, not matter how long you've owned the program.  This is acceptable in free software, but not for \\""premium products.  See [...]"	2011-01-14
US	10330845	R1976BOKS80UMS	B0009MFH98	576571044	Maurice Ashley Teaches Chess	Software	5	1	2	N	N	Maurice Ashley Teaches Chess	One of the best instructional chess CDs produced  -Maurice Ashley has a nice instrucional tone and approach   -master games are reviewed  during play back by Maurice   -easy install (set up file on root directory of CD )   -excellent for beginning and intermediate players   Caution:  -Progam only runs in compatility mode  ( Win 95 ) (my operating system is Win XP)  -Compatibilty mode also allows reset of screen resoultion to 640 x 480  when       program loads (for full screen). Screen resolution reverts back to your default    screen size when you exit the program    -CD must be in the CD drive before progam will load	2011-09-17
US	46620062	R1K77B7FORRWSG	B003U3NFDI	101530519	Ad-Aware Pro 3-User/24 Months	Software	3	3	4	N	Y	Not sure of compatibility with Windows 7	I  have windows 7 ,which I'm really not too thrilled about ,anyways I had great difficulty installing said program  and the worst part of it is that<br />Ad Aware  doesn't have any tech  support to speak of  , E-snail maybe .And it's realy  Lava Soft .I had to go into my C drive program files X86 /lavasoft /adaware/download guard for internet explorer.once I ran that program everything started working like you would expect it to.So I hope it will prove to be as good as advertized but I have my doubts .Hope you have better experience.	2011-04-09
US	10715010	R3A4X2LL5VUW0U	B003WT1KIC	527528985	Movie Edit Pro 17 Plus [Old Version]	Software	3	2	3	N	N	No 3D output. (only red/cyan). Sharp color renders for WMV output only	"UPDATE REVIEW:<br />After playing around with the software, I found that the software does NOT produce dvd's/bluray discs that are playable in 3DTV or 3D players.  I burned side-by-side formats of all formats, tested them on a few systems in bestbuy, and none of them worked.  i tried ALL the export, and when you export, they are not tagged as a '3D' clip. therefore after exporting, when you import back into the movie editor, you have a standard 2D clip: in other words, an export that is reimported would show 4 side by side videos.  so the software does not output 3D recognizable files or disc. my whole purpose was to be able to play on 3DTV and players, and not just red/cyan.  disappointed now.<br /><br />UPDATED REVIEW:<br />After doing more research, the software MUST have the patch installed in order to Output and playback in HD. So I no longer feel it is a 1 star but I would say 4.5 star as because when exporting files, it doesn't tell you the final file size, the way Cyberlink Powerproducer does. I also find it difficult to navigate, like \\""DVD media view\\"" has to be unchecked to see all the files.  That took forever to figure out.<br /><br />Surprisingly, the output of BMP image from an HD video comes out more vividly colorful than the MOV HD output.<br /><br />ORIGINAL REVIEW:<br />i bought this software for 3D capability, color correction, and HD output of those.<br /><br />after getting a few codecs here and there, I still cannot import HD and export HD.<br /><br />I took some projects I created with Cyberlink Powerproducer 7, and that produced extremely crisp 1080 HD. Cyberlink 7 also allows CRISP HD preview playback.  In Magix Pro 17 HD Plus, the same clips are pixelated, the out put is also 480 pixel, even if you select 720 HD output.  Same same is true when you export photos.<br /><br />I looked all over online, for help. so far no responses or any help on the codec.<br /><br />oh and by the way, the book guide it comes with doesnt have pages 161-192, noteven in an out of order section.<br /><br />So this software produced only low grade exports.  Very disatisfied and will return to Cyberlink, until I can afford Sony Vegas for 3D capabilities."	2011-03-22
US	15012045	R1HBDS5ALLBRSO	B001LQO4P4	989529211	Roxio Easy VHS to DVD [Old Version]	Software	5	0	0	N	Y	Roxio Easy VHS To DVD	I shopped around a lot locally for this Roxio Easy VHS To DVD package and the local retail prices were nearly twice what I obtained this product for through Amazon. I was thrilled with the savings but was even more thrilled with the product. It installed easy and the user interface is very intuitive and easy to understand. What the packaging and tech specs don't tell you is that you can copy your VHS movies directly to your hard drive which allows you to edit and manipulate them before you burn them to DVD. The instructions merely point out that you can burn direct to DVD. So that was a big plus also. Could not be happier with my purchase!!! I would recommend this package to anyone who has VHS movies that they would like to convert to DVD.	2010-03-31
US	52146534	R22WUJR6U4GE1T	B000HCZ8EO	185150928	Microsoft Office Home and Student 2007 [Old Version]	Software	5	0	0	N	Y	Nice product	Took a little while of find all of the features I was used to.  I was using Office 2003, but now that I have figured it all out, it's really impressive.  I use the Excel almost every day and love it.  Great product.	2009-09-21
US	34000877	R1VXM4NGXGA7QV	B000ICKLPE	3186556	Jetfighter V: Homeland Protector	Software	2	0	0	N	Y	Lowered expectations...	Maybe it's just me, but when the cockpit detail is pretty good, why does the back of the cockpit (when I turn around) look like crap? -and it looks like the same crappy (back of the) cockpit in either of the 3 flyable planes.    Customization (specifically telling the game I want this button to do this) was seriously lacking.    This game is setup as an arcade...and as an arcade, maybe this would be fun...until that $1.25 in quarters is all used up.    I appreciated the voice-overs though...mostly.	2010-08-26
US	49180724	R11MLCHYR732WR	B004PBG8EC	782927735	Microsoft Streets & Trips 2011 [Old Version]	Software	4	3	4	N	Y	Almost perfect	Te latest version of Streets &Trips runs great and puts together routes easily.     It still has one annoying flaw that makes it frustrating to use for longer trips. Streets and trips can tell you when you need to plan refueling. But you can't mark a stop as a refuel point, so if you stop early for gas, all the following fueling points are irrelevent.	2011-06-06
US	33550139	R2CVSQK38V5FDC	B001DSGXFY	510750107	Acronis True Image Home 2009 [OLD VERSION]	Software	5	0	0	N	Y	Just what I was looking for	"I use this product for strictly cloning a disk drive. I do not need any of the other functions. This product can boot from CD and let you make a mirror image of your disk onto another disk.    It works great. You don't even have to install the product to your computer.    It is similar to the old \\""norton ghost\\"" except that ghost was loaded from a Dos diskette"	2010-03-05
US	51030057	R3DV82ZD0JG1QZ	B003VUPXLC	531549153	McAfee Total Protection 2011 3-User [Old Version]	Software	1	1	1	N	N	buyer beware	Had I take the time to look into the bad reviews I would never have purchased this product.  I have been a McAfee user for about 10 years.  I love the product, well that is until now.  I purchased 2011 and it interferred with my internet explorer.  My computer was constantly shutting down stating it was corrupt, blue screen, you name it, I got a warning.  This occurred on my XP computer and my windows 2007 computer.  I unistalled MCAfee and haven't had a problem since.  There are lots of websites out there with people having this same problem.	2011-09-18
US	16571280	R29KUUF5EI03O5	B003YJ78AE	146607506	Quicken Premier 2011	Software	1	8	20	N	Y	Do Not Upgrade Product  From Disc	Purchased disc and installed product on 2011 Sony Vaio Z running Windows XP.  Product deleted 2008 version of Quicken Premier and stopped with an error message.   Not only did the installation program fail to install the 2011 version of Quicken, it trashed access to the CD/DVD drive.  Computer cannot read discs it formerly read and which still can be read by other computers.    Do not upgrade this product from a disc.  Stick with your old version until you have to upgrade, and then back up all your files offline before hand.    I am returning the product.	2010-10-12
US	29653920	R21TPKCZASK48K	B002CMWEY4	922903512	PrintMaster Platinum 2.0 [Old Version]	Software	1	0	0	N	N	Absolutely awful.	I've been using greeting card software for well over 10 years and I've never come across a progam so difficult, if not impossible, to use. To start, the instructions leave great holes where information should be. The online support that I requested help from never responded. You can only work on one page at a time which means when designing the inside spread on a card, you can't see both pages simultaneously. I still haven't been able to discover how to do two-sided printing and there's nothing in the instructions to help me out. Buying this product was a huge mistake. Beware.    Victor	2011-03-16
US	42885317	R1IEPMTHTV0QWE	B002IT9H50	597107078	Kaspersky Anti-Virus 2010  3-User [Old Version]	Software	5	1	1	N	Y	Kaspersky is the best...	When I had Norton on my computers I had all kinds of issues, the most annoying ones were lag and the inability to network my computers!  Kaspersky works great, the flow is great, and it works in the background without any issues at all.  I love this virus protection!  Dump Norton, buy Kasperky, and save yourself a bunch of aggravation!	2010-02-17
US	27243568	R3THVWYAD0MBSK	B000IBJEW6	900024466	Adobe Acrobat Professional 8.0 Upsell from Standard V5+ (Mac) [Old Version]	Software	4	0	0	N	Y	Ease of operation & keeping current	Package arrived quite quickly, all nicely safe and clean.  Installation was easy and the product now keeps my own operation close enough to the 'leading edge' so that I can access the handiwork of colleagues without having to majorly stretch budget and UNNEEDED FANCINESS hassles.  Great price and wonderfully easy to find at Amazon, whereas it was unclear what I would need elsewhere.  Great idea to offer such a wide range of software for sensible small operators.	2011-02-07
US	16073262	R2GTPB39EBT36Z	B003BZC75W	151329975	WordPerfect Office X5 Academic English/French (bilingual software)	Software	5	4	4	N	Y	WordPerfect continues production of excellent product	Though many have written off WordPerfect, I am not one of them.  Corel's continued dedication to maintaining an excellent product is clearly reflected in WordPerfect X5.  The added features including enhanced PDF printing and conversion make the newest version of Wordperfect a pleasure to use.  This is a great word processor and is, in my view, far superior to MS Word.  I could not be happier with Wordperfect X5.	2010-08-31
US	52236288	R3B1QHWQYE5HTZ	B0047N0WZO	732770925	Truekat Show	Software	5	4	5	N	N	Does more than you think--slideshow plus 3D	This is a great new product that can function like most of the other digital slideshow creation products but goes beyond that in its capability to do this in 3D stereo!  No native 3D photos needed, your regular 2D images work fine (though I guess you can use 3D images too if you have a 3D camera).  If you own or have access to a 3D display (TV, monitor, laptop, etc) you can create a stereoscopic experience, set to the music of your choice.  Kinda like being James Cameron--well not quite but you get the idea.  Nice effects and transitions.  Could use more flexibility and additional fonts, etc, but they seem to be working on it and have already updated the version I have twice with new stuff!  Great idea--you buy it once and it keeps getting better!	2010-11-18
US	21299322	R2RMQ5H39DZNZ	B004SFLBW4	218528699	Chronicles of Shakespeare: Romeo and Juliet - Collector's Edition	Software	2	2	5	N	Y	No walkthrough	The game is great, nice graphics, but once you get stuck, even hints don't help... there is nowhere to get help.. I searched for hours online with every lead but no help, got stuck on the scene with the 4 windows in wall the jars with water to get the scale part.. any help would be very grateful..I want to finish this game.. so not so happy ... price was great, shipped on time.. no problemas with Amazon just this game has no help cheats tips walkthrough  bummer:(	2011-07-12
US	24396473	R3NXK6FIHGZPF4	B003YJ5DKG	470091820	Quicken Deluxe 2011 - [Old Version]	Software	2	7	7	N	Y	Disapointed	Product doesn't provide installation instructions. I was not able to install it to contain all the accounts(10),credit cards(11) loans(4)and tax information that I require and use. I am trying to replace and old program (MYM12) that I have used sucessfully for years. Because I opened the carton and installed it, I can't return it to Amazon by their rules.  Intuit guarantees it for 60 days, but only if you bought it from them, not Amazon I am at a loss about what to do. Microsoft no longer makes MONEY.	2011-04-26
US	41110669	R18BYR3T2XL98N	B0014A0V5E	775740020	Adobe Flex Builder Pro 3.0	Software	5	1	1	N	N	Easy to setup and learn	I'm an Adobe fan and have written Java and this IDE was really easy to learn. Check out this helpful tutorials online if you're new or haven't coded for awhile and need a refresher.. [...]	2009-07-18
US	52533728	R210RK6VYDRQWR	B000BRCZZK	498314174	Computrace LoJack for Laptops: 3 Year Subscription	Software	4	21	27	N	N	Recovered in less than two weeks	I bought a one year subscription when I bought my laptop a year ago. It was a replacement for one that was stolen so when the sales clerk recommended Lojack for Laptops, it seemed like a good idea.  I had actually forgotten that I bought it until that laptop was stolen too.  The laptop was stolen on Oct. 22nd.  I reported it stolen on the Lojack website the next day.  Today, Nov. 3rd, I got a call from the local police saying they had recovered it.  I've read a lot of negative reviews about how Absolute doesn't honor the cash back guarantee and how long it takes them to respond, but for me at least, it was worth every penny.  I only gave it 4 out of 5 stars because I think their website could be better.  As others have noted, once you report it stolen, you lose the ability to monitor it and if I had pulled the trigger on the data delete, I wouldn't have gotten confirmation of the delete.  There are other, perhaps better, security utilities out there, but for me Lojack for Laptops performed as advertised.	2010-11-03
US	15118655	R34CMUC7B8QQSP	B003DO96FU	411731092	Mastercook 11.0	Software	1	20	26	N	Y	Don't buy it if you already have 9	"I was hoping this would be a plug and play upgrade to the Mastercook 9 I already have.  I went for the upgrade for the timer, the talking features and the easy way to get a recipe onto the Itouch.  So far, no timer, no talking and it uses Evernote to move a recipe to the Itouch.  I could already do the recipe to Itouch by myself.  So what did I gain???  A loss of $19???    Hopefully someone can clue me into the \\""added features\\"" as there is no support on ValuSoft website today."	2010-05-16
